team1,team2,year,over_or_under,amount,confidence_level
Commanders,Chiefs,2025,under,38,0.4
Commanders,Lions,2025,under,21,0.58
Packers,Ravens,2025,under,42,0.37
Packers,Lions,2025,under,30,0.32
Packers,Chiefs,2025,under,36,0.54
Vikings,Chiefs,2025,under,35,0.43
Vikings,Lions,2025,under,39,0.39
Vikings,Ravens,2025,under,34,0.59
Eagles,Bills,2025,under,39,0.31
Eagles,Chiefs,2025,under,24,0.48
Eagles,Lions,2025,under,18,0.6
Eagles,Ravens,2025,under,24,0.41
Bills,Chiefs,2025,under,30,0.43
Bills,Lions,2025,under,15,0.42
Bills,Ravens,2025,under,39,0.52
Chiefs,Lions,2025,under,22,0.59
Chiefs,Ravens,2025,under,9,0.57
Lions,Ravens,2025,under,19,0.38
Packers,Bills,2025,under,32,0.41
Packers,Eagles,2025,under,33,0.59
Commanders,Ravens,2025,under,28,0.48
Texans,Packers,2025,under,41,0.57
Texans,Steelers,2025,under,44,0.53
Texans,Vikings,2025,under,29,0.31
Texans,Eagles,2025,under,32,0.51
Texans,Bills,2025,under,45,0.55
Texans,Chiefs,2025,under,46,0.5
Texans,Lions,2025,under,42,0.44
Texans,Ravens,2025,under,44,0.48
Packers,Steelers,2025,under,39,0.44
Packers,Vikings,2025,under,42,0.41
Packers,Eagles,2025,under,44,0.45
Packers,Bills,2025,under,26,0.52
Packers,Chiefs,2025,under,42,0.42
Packers,Lions,2025,under,32,0.48
Packers,Ravens,2025,under,42,0.46
Steelers,Vikings,2025,under,42,0.42
Steelers,Eagles,2025,under,32,0.56
Steelers,Bills,2025,under,16,0.56
Steelers,Chiefs,2025,under,43,0.5
Steelers,Lions,2025,under,26,0.5
Steelers,Ravens,2025,under,30,0.55
Vikings,Eagles,2025,under,27,0.36
Vikings,Bills,2025,under,34,0.51
Vikings,Chiefs,2025,under,13,0.54
Vikings,Lions,2025,under,44,0.4
Vikings,Ravens,2025,under,18,0.32
Eagles,Bills,2025,under,21,0.38
Eagles,Chiefs,2025,under,23,0.58
Eagles,Lions,2025,under,33,0.31
Eagles,Ravens,2025,under,45,0.4
Bills,Chiefs,2025,under,32,0.35
Bills,Lions,2025,under,25,0.54
Bills,Ravens,2025,under,12,0.51
Chiefs,Lions,2025,under,20,0.36
Chiefs,Ravens,2025,under,12,0.5
Lions,Ravens,2025,under,18,0.46
Commanders,Texans,2025,under,47,0.41
Commanders,Packers,2025,under,41,0.52
Commanders,Steelers,2025,under,45,0.58
Commanders,Vikings,2025,under,48,0.31
Steelers,Vikings,2025,under,36,0.32
Packers,Ravens,2025,under,26,0.56
Packers,Lions,2025,under,34,0.34
Packers,Chiefs,2025,under,40,0.54
Packers,Bills,2025,under,30,0.47
Packers,Eagles,2025,under,38,0.58
Packers,Vikings,2025,under,37,0.32
Packers,Steelers,2025,under,39,0.43
Texans,Ravens,2025,under,30,0.31
Texans,Lions,2025,under,44,0.5
Texans,Chiefs,2025,under,44,0.49
Texans,Bills,2025,under,34,0.49
Texans,Eagles,2025,under,35,0.37
Texans,Vikings,2025,under,47,0.54
Texans,Steelers,2025,under,50,0.58
Texans,Packers,2025,under,44,0.36
Commanders,Ravens,2025,under,43,0.49
Commanders,Lions,2025,under,20,0.44
Commanders,Chiefs,2025,under,32,0.44
Commanders,Bills,2025,under,44,0.42
Commanders,Eagles,2025,under,49,0.35
Commanders,Vikings,2025,under,42,0.5
Commanders,Steelers,2025,under,37,0.34
Commanders,Packers,2025,under,46,0.6
Commanders,Texans,2025,under,40,0.33
Commanders,Texans,2025,under,48,0.31
Commanders,Packers,2025,under,41,0.48
Commanders,Steelers,2025,under,38,0.45
Commanders,Vikings,2025,under,48,0.34
Commanders,Eagles,2025,under,35,0.51
Commanders,Bills,2025,under,48,0.37
Commanders,Chiefs,2025,under,45,0.35
Commanders,Lions,2025,under,23,0.55
Commanders,Ravens,2025,under,12,0.51
Texans,Packers,2025,under,48,0.54
Texans,Steelers,2025,under,43,0.46
Texans,Vikings,2025,under,46,0.36
Texans,Eagles,2025,under,49,0.54
Texans,Bills,2025,under,40,0.43
Commanders,Eagles,2025,under,49,0.35
Commanders,Bills,2025,under,45,0.47
Commanders,Chiefs,2025,under,45,0.49
Commanders,Lions,2025,under,28,0.37
Commanders,Ravens,2025,under,25,0.43
Texans,Packers,2025,under,46,0.52
Texans,Steelers,2025,under,46,0.34
Texans,Vikings,2025,under,46,0.42
Texans,Eagles,2025,under,49,0.36
Texans,Bills,2025,under,49,0.37
Lions,Ravens,2025,under,21,0.31
Chiefs,Ravens,2025,under,23,0.56
Chiefs,Lions,2025,under,14,0.48
Bills,Ravens,2025,under,14,0.39
Bills,Lions,2025,under,43,0.55
Bills,Chiefs,2025,under,48,0.44
Eagles,Ravens,2025,under,37,0.42
Eagles,Lions,2025,under,31,0.44
Eagles,Chiefs,2025,under,28,0.6
Eagles,Bills,2025,under,39,0.46
Vikings,Ravens,2025,under,26,0.47
Vikings,Lions,2025,under,29,0.59
Vikings,Chiefs,2025,under,33,0.54
Vikings,Bills,2025,under,24,0.44
Vikings,Eagles,2025,under,29,0.3
Texans,Chiefs,2025,under,28,0.58
Texans,Lions,2025,under,31,0.4
Texans,Ravens,2025,under,37,0.58
Packers,Steelers,2025,under,38,0.51
Packers,Vikings,2025,under,36,0.54
Commanders,Texans,2025,under,48,0.6
Vikings,Eagles,2025,under,25,0.38
Steelers,Ravens,2025,under,35,0.44
Steelers,Lions,2025,under,39,0.49
Chiefs,Lions,2026,under,32,0.53
Texans,Bills,2026,under,50,0.45
Texans,Eagles,2026,under,45,0.59
Texans,Vikings,2026,under,39,0.32
Texans,Steelers,2026,under,50,0.41
Texans,Packers,2026,under,43,0.32
Commanders,Ravens,2026,under,32,0.5
Commanders,Lions,2026,under,46,0.5
Commanders,Chiefs,2026,under,37,0.45
Commanders,Bills,2026,under,34,0.35
Commanders,Eagles,2026,under,30,0.46
Commanders,Vikings,2026,under,50,0.39
Commanders,Steelers,2026,under,48,0.48
Commanders,Packers,2026,under,44,0.49
Commanders,Texans,2026,under,50,0.53
Lions,Ravens,2026,under,25,0.38
Chiefs,Ravens,2026,under,18,0.42
Chiefs,Lions,2026,under,39,0.4
Bills,Ravens,2026,under,25,0.53
Bills,Lions,2026,under,31,0.38
Bills,Chiefs,2026,under,47,0.45
Eagles,Ravens,2026,under,25,0.37
Eagles,Lions,2026,under,7,0.65
Eagles,Chiefs,2026,under,12,0.38
Eagles,Bills,2026,under,40,0.32
Vikings,Ravens,2026,under,30,0.36
Vikings,Lions,2026,under,18,0.47
Vikings,Chiefs,2026,under,25,0.55
Vikings,Bills,2026,under,20,0.33
Vikings,Eagles,2026,under,39,0.36
Steelers,Ravens,2026,under,23,0.32
Steelers,Lions,2026,under,43,0.4
Steelers,Chiefs,2026,under,45,0.57
Steelers,Bills,2026,under,37,0.32
Steelers,Eagles,2026,under,35,0.56
Steelers,Vikings,2026,under,37,0.39
Packers,Ravens,2026,under,44,0.38
Packers,Lions,2026,under,31,0.59
Packers,Chiefs,2026,under,28,0.37
Packers,Bills,2026,under,42,0.39
Packers,Eagles,2026,under,32,0.52
Packers,Vikings,2026,under,40,0.56
Packers,Steelers,2026,under,40,0.35
Texans,Ravens,2026,under,32,0.45
Texans,Lions,2026,under,37,0.37
Texans,Chiefs,2026,under,36,0.46
Texans,Bills,2026,under,43,0.51
Texans,Eagles,2026,under,36,0.55
Texans,Vikings,2026,under,47,0.46
Texans,Steelers,2026,under,40,0.54
Texans,Packers,2026,under,47,0.45
Commanders,Ravens,2026,under,18,0.36
Commanders,Lions,2026,under,24,0.31
Commanders,Chiefs,2026,under,31,0.48
Commanders,Bills,2026,under,47,0.47
Commanders,Eagles,2026,under,39,0.42
Commanders,Vikings,2026,under,33,0.45
Commanders,Steelers,2026,under,44,0.52
Commanders,Packers,2026,under,45,0.3
Commanders,Texans,2026,under,49,0.58
Lions,Ravens,2026,under,16,0.44
Chiefs,Ravens,2026,under,11,0.43
Chiefs,Lions,2026,under,39,0.37
Bills,Ravens,2026,under,42,0.5
Bills,Lions,2026,under,20,0.51
Bills,Chiefs,2026,under,25,0.43
Eagles,Ravens,2026,under,13,0.42
Eagles,Lions,2026,under,21,0.44
Eagles,Chiefs,2026,under,24,0.5
Eagles,Bills,2026,under,30,0.33
Vikings,Ravens,2026,under,16,0.6
Vikings,Lions,2026,under,19,0.49
Vikings,Chiefs,2026,under,47,0.47
Vikings,Bills,2026,under,33,0.48
Vikings,Eagles,2026,under,38,0.58
Steelers,Ravens,2026,under,36,0.47
Steelers,Lions,2026,under,28,0.37
Steelers,Chiefs,2026,under,38,0.31
Steelers,Bills,2026,under,25,0.53
Steelers,Eagles,2026,under,38,0.4
Steelers,Vikings,2026,under,39,0.39
Packers,Ravens,2026,under,15,0.49
Packers,Lions,2026,under,22,0.34
Packers,Chiefs,2026,under,39,0.37
Packers,Bills,2026,under,35,0.37
Packers,Eagles,2026,under,39,0.32
Packers,Vikings,2026,under,38,0.52
Packers,Steelers,2026,under,44,0.35
Texans,Ravens,2026,under,15,0.4
Texans,Lions,2026,under,44,0.39
Texans,Chiefs,2026,under,15,0.57
Texans,Bills,2026,under,30,0.46
Texans,Eagles,2026,under,34,0.47
Texans,Vikings,2026,under,42,0.38
Texans,Steelers,2026,under,45,0.32
Texans,Packers,2026,under,39,0.58
Commanders,Ravens,2026,under,25,0.56
Commanders,Lions,2026,under,41,0.43
Commanders,Chiefs,2026,under,42,0.47
Commanders,Bills,2026,under,48,0.58
Commanders,Eagles,2026,under,41,0.4
Commanders,Vikings,2026,under,50,0.54
Commanders,Steelers,2026,under,35,0.31
Commanders,Packers,2026,under,44,0.42
Commanders,Texans,2026,under,45,0.34
Texans,Chiefs,2026,under,44,0.48
Texans,Lions,2026,under,37,0.32
Texans,Ravens,2026,under,49,0.4
Packers,Steelers,2026,under,31,0.34
Packers,Vikings,2026,under,38,0.46
Packers,Eagles,2026,under,32,0.54
Packers,Bills,2026,under,18,0.44
Packers,Chiefs,2026,under,36,0.35
Packers,Lions,2026,under,33,0.55
Packers,Ravens,2026,under,21,0.57
Steelers,Vikings,2026,under,46,0.41
Steelers,Eagles,2026,under,33,0.55
Steelers,Bills,2026,under,21,0.48
Steelers,Chiefs,2026,under,11,0.58
Steelers,Lions,2026,under,30,0.43
Steelers,Ravens,2026,under,10,0.79
Vikings,Eagles,2026,under,36,0.34
Vikings,Bills,2026,under,29,0.55
Vikings,Chiefs,2026,under,33,0.6
Vikings,Lions,2026,under,21,0.54
Vikings,Ravens,2026,under,19,0.55
Eagles,Bills,2026,under,27,0.58
Eagles,Chiefs,2026,under,36,0.57
Eagles,Lions,2026,under,41,0.55
Eagles,Ravens,2026,under,1,0.75
Bills,Chiefs,2026,under,42,0.58
Bills,Lions,2026,under,35,0.32
Bills,Ravens,2026,under,12,0.54
Chiefs,Lions,2026,under,44,0.38
Chiefs,Ravens,2026,under,34,0.38
Lions,Ravens,2026,under,38,0.52
Commanders,Texans,2026,under,41,0.39
Commanders,Packers,2026,under,42,0.35
Commanders,Steelers,2026,under,41,0.38
Commanders,Vikings,2026,under,42,0.49
Commanders,Eagles,2026,under,37,0.5
Commanders,Bills,2026,under,42,0.56
Commanders,Chiefs,2026,under,37,0.54
Commanders,Lions,2026,under,23,0.42
Commanders,Ravens,2026,under,31,0.31
Texans,Packers,2026,under,49,0.33
Texans,Steelers,2026,under,28,0.55
Texans,Vikings,2026,under,44,0.34
Texans,Eagles,2026,under,45,0.55
Texans,Bills,2026,under,36,0.47
Texans,Chiefs,2026,under,21,0.59
Texans,Lions,2026,under,34,0.56
Texans,Ravens,2026,under,37,0.42
Packers,Steelers,2026,under,33,0.46
Packers,Vikings,2026,under,43,0.53
Packers,Eagles,2026,under,46,0.44
Packers,Bills,2026,under,24,0.32
Packers,Chiefs,2026,under,31,0.41
Packers,Lions,2026,under,10,0.52
Packers,Ravens,2026,under,30,0.37
Steelers,Vikings,2026,under,40,0.5
Steelers,Eagles,2026,under,38,0.53
Steelers,Bills,2026,under,47,0.31
Steelers,Chiefs,2026,under,44,0.57
Steelers,Lions,2026,under,38,0.37
Steelers,Ravens,2026,under,29,0.4
Vikings,Eagles,2026,under,42,0.5
Vikings,Bills,2026,under,17,0.3
Vikings,Chiefs,2026,under,42,0.49
Vikings,Lions,2026,under,34,0.4
Vikings,Ravens,2026,under,28,0.54
Eagles,Bills,2026,under,23,0.4
Eagles,Chiefs,2026,under,35,0.55
Eagles,Lions,2026,under,15,0.59
Eagles,Ravens,2026,under,34,0.39
Bills,Chiefs,2026,under,29,0.32
Bills,Lions,2026,under,24,0.43
Bills,Ravens,2026,under,41,0.4
Chiefs,Ravens,2026,under,20,0.54
Lions,Ravens,2026,under,9,0.57
Chiefs,Lions,2027,under,43,0.44
Bills,Ravens,2027,under,33,0.57
Bills,Lions,2027,under,47,0.51
Bills,Chiefs,2027,under,10,0.76
Eagles,Ravens,2027,under,5,0.67
Eagles,Lions,2027,under,40,0.46
Eagles,Chiefs,2027,under,16,0.5
Eagles,Bills,2027,under,37,0.51
Vikings,Ravens,2027,under,31,0.48
Vikings,Lions,2027,under,41,0.33
Vikings,Chiefs,2027,under,33,0.46
Vikings,Bills,2027,under,29,0.32
Vikings,Eagles,2027,under,36,0.4
Steelers,Ravens,2027,under,21,0.38
Steelers,Lions,2027,under,43,0.45
Steelers,Chiefs,2027,under,46,0.36
Steelers,Bills,2027,under,36,0.57
Steelers,Eagles,2027,under,23,0.43
Bills,Chiefs,2027,under,32,0.32
Bills,Lions,2027,under,21,0.42
Bills,Ravens,2027,under,23,0.35
Chiefs,Lions,2027,under,10,0.66
Chiefs,Ravens,2027,under,21,0.6
Lions,Ravens,2027,under,27,0.59
Steelers,Ravens,2027,under,50,0.43
Lions,Ravens,2027,under,37,0.4
Commanders,Texans,2027,under,48,0.45
Commanders,Packers,2027,under,42,0.43
Steelers,Eagles,2027,under,27,0.54
Steelers,Bills,2027,under,44,0.33
Steelers,Chiefs,2027,under,32,0.39
Steelers,Lions,2027,under,30,0.54
Commanders,Steelers,2027,under,45,0.45
Commanders,Vikings,2027,under,50,0.53
Commanders,Eagles,2027,under,47,0.59
Commanders,Bills,2027,under,42,0.5
Vikings,Eagles,2027,under,34,0.47
Vikings,Bills,2027,under,31,0.32
Vikings,Chiefs,2027,under,23,0.33
Packers,Steelers,2027,under,39,0.4
Packers,Vikings,2027,under,46,0.44
Chiefs,Ravens,2027,under,31,0.59
Commanders,Texans,2027,under,46,0.32
Commanders,Packers,2027,under,41,0.4
Commanders,Steelers,2027,under,43,0.58
Commanders,Vikings,2027,under,47,0.5
Vikings,Lions,2027,under,28,0.38
Commanders,Eagles,2027,under,25,0.54
Commanders,Bills,2027,under,50,0.33
Commanders,Texans,2027,under,46,0.55
Commanders,Packers,2027,under,41,0.46
Commanders,Steelers,2027,under,44,0.32
Commanders,Vikings,2027,under,49,0.35
Commanders,Eagles,2027,under,36,0.47
Commanders,Bills,2027,under,50,0.41
Commanders,Chiefs,2027,under,27,0.45
Commanders,Lions,2027,under,41,0.38
Commanders,Ravens,2027,under,26,0.37
Texans,Packers,2027,under,40,0.49
Texans,Steelers,2027,under,41,0.56
Texans,Vikings,2027,under,34,0.59
Texans,Eagles,2027,under,47,0.46
Texans,Bills,2027,under,31,0.46
Texans,Chiefs,2027,under,43,0.6
Texans,Lions,2027,under,29,0.55
Texans,Ravens,2027,under,45,0.51
Bills,Lions,2027,under,27,0.56
Bills,Chiefs,2027,under,38,0.38
Eagles,Ravens,2027,under,44,0.59
Eagles,Lions,2027,under,12,0.5
Eagles,Chiefs,2027,under,26,0.58
Eagles,Bills,2027,under,41,0.35
Vikings,Ravens,2027,under,16,0.42
Packers,Steelers,2027,under,48,0.33
Packers,Vikings,2027,under,37,0.34
Packers,Eagles,2027,under,24,0.49
Packers,Bills,2027,under,31,0.55
Packers,Chiefs,2027,under,39,0.32
Packers,Lions,2027,under,35,0.44
Packers,Ravens,2027,under,33,0.34
Steelers,Vikings,2027,under,47,0.37
Steelers,Eagles,2027,under,36,0.38
Steelers,Bills,2027,under,23,0.32
Steelers,Chiefs,2027,under,29,0.53
Steelers,Lions,2027,under,25,0.37
Steelers,Ravens,2027,under,39,0.51
Vikings,Eagles,2027,under,23,0.5
Vikings,Bills,2027,under,45,0.49
Vikings,Chiefs,2027,under,35,0.37
Vikings,Lions,2027,under,34,0.37
Vikings,Ravens,2027,under,23,0.54
Eagles,Bills,2027,under,43,0.58
Eagles,Chiefs,2027,under,32,0.32
Eagles,Lions,2027,under,41,0.31
Eagles,Ravens,2027,under,27,0.55
Bills,Chiefs,2027,under,37,0.59
Bills,Ravens,2027,under,31,0.52
Chiefs,Lions,2027,under,25,0.39
Steelers,Eagles,2027,under,29,0.51
Steelers,Bills,2027,under,28,0.36
Steelers,Chiefs,2027,under,34,0.54
Packers,Eagles,2027,under,44,0.56
Packers,Bills,2027,under,43,0.45
Packers,Chiefs,2027,under,34,0.46
Packers,Lions,2027,under,21,0.54
Packers,Ravens,2027,under,45,0.5
Steelers,Vikings,2027,under,39,0.5
Commanders,Texans,2027,under,46,0.57
Commanders,Packers,2027,under,46,0.5
Commanders,Steelers,2027,under,36,0.47
Commanders,Vikings,2027,under,42,0.4
Commanders,Eagles,2027,under,45,0.54
Commanders,Bills,2027,under,30,0.59
Commanders,Chiefs,2027,under,43,0.43
Commanders,Lions,2027,under,48,0.44
Commanders,Ravens,2027,under,40,0.3
Texans,Packers,2027,under,47,0.55
Texans,Steelers,2027,under,49,0.59
Texans,Vikings,2027,under,50,0.4
Texans,Eagles,2027,under,45,0.56
Texans,Bills,2027,under,44,0.47
Texans,Chiefs,2027,under,22,0.58
Steelers,Vikings,2027,under,41,0.59
Packers,Ravens,2027,under,32,0.4
Packers,Lions,2027,under,19,0.37
Packers,Chiefs,2027,under,36,0.38
Packers,Bills,2027,under,39,0.6
Packers,Eagles,2027,under,29,0.4
Packers,Vikings,2027,under,37,0.5
Packers,Steelers,2027,under,50,0.31
Texans,Ravens,2027,under,24,0.56
Texans,Lions,2027,under,42,0.39
Texans,Chiefs,2027,under,40,0.35
Texans,Bills,2027,under,47,0.47
Texans,Eagles,2027,under,37,0.45
Texans,Vikings,2027,under,41,0.31
Texans,Steelers,2027,under,37,0.47
Texans,Packers,2027,under,50,0.41
Commanders,Ravens,2027,under,36,0.55
Commanders,Lions,2027,under,37,0.55
Bills,Lions,2027,under,36,0.51
Commanders,Chiefs,2027,under,31,0.53
Bills,Ravens,2027,under,12,0.35
Chiefs,Lions,2027,under,31,0.53
Chiefs,Ravens,2027,under,31,0.42
Lions,Ravens,2027,under,0,0.52
Commanders,Chiefs,2027,under,29,0.32
Commanders,Lions,2027,under,25,0.42
Commanders,Ravens,2027,under,33,0.43
Texans,Packers,2027,under,42,0.57
Texans,Steelers,2027,under,43,0.54
Texans,Vikings,2027,under,48,0.38
Texans,Eagles,2027,under,44,0.46
Texans,Bills,2027,under,33,0.56
Texans,Chiefs,2027,under,45,0.54
Texans,Lions,2027,under,43,0.35
Texans,Ravens,2027,under,27,0.56
Texans,Lions,2027,under,23,0.37
Texans,Ravens,2027,under,23,0.46
Packers,Steelers,2027,under,35,0.33
Packers,Vikings,2027,under,44,0.36
Packers,Eagles,2027,under,45,0.59
Packers,Bills,2027,under,44,0.53
Packers,Chiefs,2027,under,38,0.33
Packers,Lions,2027,under,33,0.32
Packers,Ravens,2027,under,28,0.53
Steelers,Vikings,2027,under,35,0.43
Steelers,Lions,2027,under,29,0.44
Steelers,Ravens,2027,under,24,0.58
Vikings,Eagles,2027,under,42,0.59
Vikings,Bills,2027,under,31,0.34
Vikings,Chiefs,2027,under,48,0.46
Vikings,Lions,2027,under,22,0.31
Vikings,Ravens,2027,under,16,0.53
Eagles,Bills,2027,under,16,0.59
Eagles,Chiefs,2027,under,27,0.49
Eagles,Lions,2027,under,32,0.42
Eagles,Ravens,2027,under,44,0.51
Lions,Ravens,2027,under,22,0.52
Chiefs,Ravens,2027,under,24,0.35
Commanders,Ravens,2028,under,31,0.5
Texans,Steelers,2028,under,47,0.54
Texans,Packers,2028,under,35,0.49
Commanders,Ravens,2028,under,34,0.4
Commanders,Lions,2028,under,31,0.39
Commanders,Chiefs,2028,under,44,0.38
Commanders,Bills,2028,under,36,0.36
Commanders,Eagles,2028,under,42,0.36
Commanders,Vikings,2028,under,44,0.55
Commanders,Steelers,2028,under,42,0.41
Commanders,Packers,2028,under,49,0.42
Commanders,Texans,2028,under,44,0.43
Lions,Ravens,2028,under,13,0.54
Chiefs,Ravens,2028,under,28,0.59
Chiefs,Lions,2028,under,35,0.53
Bills,Ravens,2028,under,41,0.4
Bills,Lions,2028,under,49,0.58
Bills,Chiefs,2028,under,21,0.45
Eagles,Ravens,2028,under,30,0.35
Eagles,Lions,2028,under,48,0.37
Eagles,Chiefs,2028,under,32,0.57
Eagles,Bills,2028,under,14,0.5
Vikings,Ravens,2028,under,31,0.31
Vikings,Lions,2028,under,29,0.56
Vikings,Chiefs,2028,under,16,0.32
Vikings,Bills,2028,under,21,0.5
Vikings,Eagles,2028,under,30,0.57
Steelers,Ravens,2028,under,25,0.53
Steelers,Lions,2028,under,37,0.39
Steelers,Chiefs,2028,under,27,0.47
Steelers,Bills,2028,under,26,0.37
Steelers,Eagles,2028,under,47,0.43
Steelers,Vikings,2028,under,34,0.43
Packers,Ravens,2028,under,43,0.45
Packers,Lions,2028,under,27,0.38
Packers,Chiefs,2028,under,30,0.36
Packers,Bills,2028,under,37,0.51
Packers,Eagles,2028,under,42,0.42
Packers,Vikings,2028,under,45,0.46
Packers,Steelers,2028,under,41,0.6
Texans,Ravens,2028,under,42,0.47
Texans,Lions,2028,under,25,0.44
Texans,Chiefs,2028,under,36,0.32
Texans,Bills,2028,under,32,0.52
Texans,Eagles,2028,under,37,0.46
Texans,Vikings,2028,under,47,0.49
Texans,Steelers,2028,under,43,0.42
Texans,Packers,2028,under,31,0.48
Commanders,Ravens,2028,under,23,0.31
Commanders,Lions,2028,under,25,0.35
Commanders,Chiefs,2028,under,43,0.41
Commanders,Bills,2028,under,33,0.41
Commanders,Eagles,2028,under,47,0.34
Commanders,Vikings,2028,under,47,0.38
Commanders,Steelers,2028,under,35,0.34
Commanders,Packers,2028,under,39,0.36
Commanders,Texans,2028,under,45,0.33
Eagles,Bills,2028,under,38,0.42
Vikings,Ravens,2028,under,30,0.47
Vikings,Lions,2028,under,39,0.53
Vikings,Chiefs,2028,under,41,0.37
Vikings,Bills,2028,under,34,0.32
Vikings,Eagles,2028,under,41,0.45
Steelers,Ravens,2028,under,19,0.46
Steelers,Lions,2028,under,19,0.4
Steelers,Chiefs,2028,under,31,0.34
Steelers,Bills,2028,under,34,0.38
Steelers,Eagles,2028,under,35,0.36
Steelers,Vikings,2028,under,43,0.36
Packers,Ravens,2028,under,47,0.48
Packers,Lions,2028,under,23,0.51
Packers,Chiefs,2028,under,26,0.58
Packers,Bills,2028,under,39,0.39
Packers,Eagles,2028,under,43,0.41
Packers,Vikings,2028,under,40,0.51
Packers,Steelers,2028,under,41,0.37
Texans,Ravens,2028,under,34,0.53
Texans,Lions,2028,under,18,0.35
Texans,Chiefs,2028,under,28,0.39
Texans,Bills,2028,under,47,0.38
Texans,Eagles,2028,under,44,0.33
Texans,Vikings,2028,under,36,0.31
Vikings,Bills,2028,under,22,0.6
Vikings,Chiefs,2028,under,43,0.31
Vikings,Lions,2028,under,31,0.47
Vikings,Ravens,2028,under,13,0.41
Eagles,Bills,2028,under,24,0.42
Eagles,Chiefs,2028,under,41,0.58
Eagles,Lions,2028,under,49,0.45
Eagles,Ravens,2028,under,18,0.33
Bills,Chiefs,2028,under,23,0.33
Bills,Lions,2028,under,32,0.45
Bills,Ravens,2028,under,26,0.48
Lions,Ravens,2028,under,33,0.59
Chiefs,Ravens,2028,under,35,0.38
Chiefs,Lions,2028,under,28,0.42
Bills,Ravens,2028,over,2,0.57
Bills,Lions,2028,under,9,0.56
Bills,Chiefs,2028,under,29,0.31
Eagles,Ravens,2028,under,35,0.43
Eagles,Lions,2028,under,23,0.52
Eagles,Chiefs,2028,under,36,0.32
Commanders,Bills,2028,under,46,0.36
Commanders,Eagles,2028,under,42,0.48
Commanders,Vikings,2028,under,40,0.46
Commanders,Steelers,2028,under,42,0.34
Commanders,Packers,2028,under,50,0.34
Commanders,Texans,2028,under,41,0.31
Chiefs,Lions,2028,under,32,0.4
Chiefs,Ravens,2028,under,23,0.6
Lions,Ravens,2028,under,23,0.31
Commanders,Texans,2028,under,49,0.4
Commanders,Packers,2028,under,44,0.36
Commanders,Steelers,2028,under,36,0.39
Commanders,Vikings,2028,under,49,0.47
Commanders,Eagles,2028,under,36,0.44
Commanders,Bills,2028,under,34,0.33
Commanders,Chiefs,2028,under,32,0.34
Commanders,Lions,2028,under,43,0.59
Commanders,Ravens,2028,under,37,0.45
Texans,Packers,2028,under,48,0.46
Texans,Steelers,2028,under,46,0.55
Texans,Vikings,2028,under,47,0.37
Texans,Eagles,2028,under,39,0.53
Texans,Bills,2028,under,27,0.47
Texans,Chiefs,2028,under,30,0.41
Texans,Lions,2028,under,30,0.36
Texans,Ravens,2028,under,28,0.57
Packers,Steelers,2028,under,40,0.58
Packers,Vikings,2028,under,43,0.36
Packers,Eagles,2028,under,36,0.5
Packers,Bills,2028,under,29,0.57
Packers,Chiefs,2028,under,30,0.37
Packers,Lions,2028,under,42,0.37
Packers,Ravens,2028,under,24,0.42
Steelers,Vikings,2028,under,41,0.59
Steelers,Eagles,2028,under,25,0.47
Steelers,Bills,2028,under,34,0.49
Steelers,Chiefs,2028,under,38,0.6
Steelers,Lions,2028,under,30,0.56
Steelers,Ravens,2028,under,31,0.43
Vikings,Eagles,2028,under,39,0.59
Vikings,Bills,2028,under,33,0.56
Vikings,Chiefs,2028,under,20,0.57
Vikings,Lions,2028,under,30,0.31
Vikings,Ravens,2028,under,44,0.54
Eagles,Bills,2028,under,22,0.43
Eagles,Chiefs,2028,under,47,0.41
Eagles,Lions,2028,under,34,0.31
Eagles,Ravens,2028,under,27,0.59
Bills,Chiefs,2028,under,41,0.3
Bills,Lions,2028,under,22,0.54
Bills,Ravens,2028,under,22,0.32
Chiefs,Lions,2028,under,23,0.45
Chiefs,Ravens,2028,under,2,0.61
Lions,Ravens,2028,under,31,0.44
Commanders,Chiefs,2028,under,45,0.36
Commanders,Lions,2028,under,45,0.51
Texans,Packers,2028,under,39,0.33
Texans,Steelers,2028,under,43,0.4
Texans,Vikings,2028,under,39,0.42
Texans,Eagles,2028,under,28,0.48
Texans,Bills,2028,under,27,0.51
Texans,Chiefs,2028,under,48,0.37
Texans,Lions,2028,under,48,0.49
Texans,Ravens,2028,under,38,0.48
Packers,Steelers,2028,under,33,0.54
Packers,Vikings,2028,under,45,0.35
Packers,Eagles,2028,under,29,0.42
Packers,Bills,2028,under,31,0.53
Packers,Chiefs,2028,under,36,0.56
Packers,Lions,2028,under,41,0.33
Packers,Ravens,2028,under,27,0.55
Steelers,Vikings,2028,under,33,0.4
Steelers,Eagles,2028,under,34,0.32
Steelers,Bills,2028,under,36,0.39
Steelers,Chiefs,2028,under,30,0.46
Steelers,Lions,2028,under,16,0.31
Steelers,Ravens,2028,under,39,0.31
Vikings,Eagles,2028,under,41,0.59
